time,fanSpeed,fanDrive 
2017-02-13 18:55:30.132600,0.0,0.0
2017-02-13 18:55:30.575800,0.0,0.0
2017-02-13 18:55:30.621600,0.0,0.0
2017-02-13 18:55:30.872400,0.0,0.0
2017-02-13 18:55:31.106700,0.0,0.0
2017-02-13 18:55:31.284800,0.0,0.0
2017-02-13 18:55:33.369200,0.0,0.0
2017-02-13 18:55:34.107700,0.0,0.0
2017-02-13 18:55:34.336700,0.0,0.0
2017-02-13 18:55:34.415900,0.0,0.0
2017-02-13 18:55:35.635500,0.0,0.0
2017-02-13 18:55:35.726100,0.0,0.0
2017-02-13 18:55:35.923900,0.0,0.0
2017-02-13 18:55:35.964000,0.0,0.0
2017-02-13 18:55:36.074200,0.0,0.0
2017-02-13 18:55:36.117200,0.0,0.0
2017-02-13 18:55:36.224300,0.0,0.0
2017-02-13 18:55:36.437000,0.0,0.0
2017-02-13 18:55:36.497300,0.0,0.0
2017-02-13 18:55:36.705900,0.0,0.0
2017-02-13 18:55:36.877700,0.0,0.0
2017-02-13 18:55:36.918800,0.0,0.0
2017-02-13 18:55:37.013000,0.0,0.0
2017-02-13 18:55:37.283800,0.0,0.0
2017-02-13 18:55:37.330300,0.0,0.0
2017-02-13 18:55:37.489000,0.0,0.0
2017-02-13 18:55:37.989400,0.0,0.0
2017-02-13 18:55:38.159100,0.0,0.0
2017-02-13 18:55:38.199000,0.0,0.0
2017-02-13 18:55:38.277300,0.0,0.0
2017-02-13 18:55:38.454500,0.0,0.0
2017-02-13 18:55:38.704600,0.0,0.0
2017-02-13 18:55:38.886800,0.0,0.0
2017-02-13 18:55:38.974100,0.0,0.0
2017-02-13 18:55:39.016300,0.0,0.0
2017-02-13 18:55:39.056200,0.0,0.0
2017-02-13 18:55:39.258600,0.0,0.0
2017-02-13 18:55:39.299100,0.0,0.0
2017-02-13 18:55:39.484400,0.0,0.0
2017-02-13 18:55:39.694600,0.0,0.0
2017-02-13 18:55:39.866700,0.0,0.0
2017-02-13 18:55:40.048200,0.0,0.0
2017-02-13 18:55:40.085200,0.0,0.0
2017-02-13 18:55:40.389400,0.0,0.0
2017-02-13 18:55:40.466300,0.0,0.0
2017-02-13 18:55:40.660600,0.0,0.0
2017-02-13 18:55:42.455800,0.0,0.0
2017-02-13 18:55:43.604100,0.0,0.0
2017-02-13 18:55:47.187400,0.0,0.0
2017-02-13 18:55:56.243200,0.0,0.0
2017-02-13 18:55:56.439500,0.0,0.0
2017-02-13 18:55:56.873000,0.0,0.0
2017-02-13 18:55:57.232000,0.0,0.0
2017-02-13 18:55:57.339800,0.0,0.0
2017-02-13 18:55:57.512300,0.0,0.0
2017-02-13 18:55:57.576700,0.0,0.0
2017-02-13 18:55:57.838600,0.0,0.0
2017-02-13 18:55:58.000500,0.0,0.0
2017-02-13 18:55:58.056700,0.0,0.0
2017-02-13 18:55:58.205600,0.0,0.0
2017-02-13 18:55:58.376000,0.0,0.0
2017-02-13 18:55:58.411900,0.0,0.0
2017-02-13 18:55:58.551600,0.0,0.0
2017-02-13 18:55:58.763300,0.0,0.0
2017-02-13 18:55:59.469500,0.0,0.0
2017-02-13 18:55:59.578600,0.0,0.0
2017-02-13 18:55:59.667900,0.0,0.0
2017-02-13 18:55:59.793700,0.0,0.0
2017-02-13 18:55:59.832100,0.0,0.0
2017-02-13 18:56:00.016900,0.0,0.0
2017-02-13 18:56:00.182900,0.0,0.0
2017-02-13 18:56:00.402600,0.0,0.0
2017-02-13 18:56:00.948000,0.0,0.0
2017-02-13 18:56:02.021700,0.0,0.0
2017-02-13 18:56:02.382300,0.0,0.0
2017-02-13 18:56:02.418600,0.0,0.0
2017-02-13 18:56:06.496500,0.0,0.0
2017-02-13 18:56:07.746800,0.0,0.0
2017-02-13 18:56:07.986900,0.0,0.0
2017-02-13 18:56:08.086700,0.0,0.0
2017-02-13 18:56:08.315800,0.0,0.0
2017-02-13 18:56:08.484500,0.0,0.0
2017-02-13 18:56:11.279700,0.0,0.0
2017-02-13 18:56:11.345000,0.0,0.0
2017-02-13 18:56:11.485100,0.0,0.0
2017-02-13 18:56:11.558300,0.0,0.0
2017-02-13 18:56:11.759300,0.0,0.0
2017-02-13 18:56:12.204000,0.0,0.0
2017-02-13 18:56:12.362700,0.0,0.0
2017-02-13 18:56:12.764100,0.0,0.0
2017-02-13 18:56:12.807500,0.0,0.0
2017-02-13 18:56:15.715900,0.0,0.0
2017-02-13 18:56:15.763400,0.0,0.0
2017-02-13 18:56:17.376900,0.0,0.0
2017-02-13 18:56:17.418500,0.0,0.0
2017-02-13 18:56:17.461500,0.0,0.0
2017-02-13 18:56:17.685200,0.0,0.0
2017-02-13 18:56:19.060000,0.0,0.0
2017-02-13 18:56:19.350900,0.0,0.0
2017-02-13 18:56:19.405700,0.0,0.0
2017-02-13 18:56:19.439800,0.0,0.0
2017-02-13 18:56:19.513900,0.0,0.0
2017-02-13 18:56:19.826800,0.0,0.0
2017-02-13 18:56:19.863400,0.0,0.0
2017-02-13 18:56:20.282600,0.0,0.0
2017-02-13 18:56:21.636200,0.0,0.0
2017-02-13 18:56:21.822000,0.0,0.0
2017-02-13 18:56:21.891100,0.0,0.0
2017-02-13 18:56:22.205700,0.0,0.0
2017-02-13 18:56:23.475600,0.0,0.0
2017-02-13 18:56:23.639200,0.0,0.0
2017-02-13 18:56:23.678200,0.0,0.0
2017-02-13 18:56:23.858500,0.0,0.0
2017-02-13 18:56:24.052900,0.0,0.0
2017-02-13 18:56:24.424300,0.0,0.0
2017-02-13 18:56:24.622600,0.0,0.0
2017-02-13 18:56:24.665000,0.0,0.0
2017-02-13 18:56:24.760000,0.0,0.0
2017-02-13 18:56:24.915300,0.0,0.0
2017-02-13 18:56:24.954700,0.0,0.0
2017-02-13 18:56:25.253900,0.0,0.0
2017-02-13 18:56:25.294600,0.0,0.0
2017-02-13 18:56:25.466400,0.0,0.0
2017-02-13 18:56:25.569500,0.0,0.0
2017-02-13 18:56:25.845900,0.0,0.0
2017-02-13 18:56:25.994300,0.0,0.0
2017-02-13 18:56:26.031500,0.0,0.0
2017-02-13 18:56:26.906600,0.0,0.0
2017-02-13 18:56:28.572400,0.0,0.0
2017-02-13 18:56:28.621000,0.0,0.0
2017-02-13 18:56:28.832500,0.0,0.0
2017-02-13 18:56:29.067600,0.0,0.0
2017-02-13 18:56:30.260100,0.0,0.0
2017-02-13 18:56:30.591700,0.0,0.0
2017-02-13 18:56:30.632800,0.0,0.0
2017-02-13 18:56:30.817500,0.0,0.0
2017-02-13 18:56:31.018600,0.0,0.0
2017-02-13 18:56:31.462700,0.0,0.0
2017-02-13 18:56:32.716000,0.0,0.0
2017-02-13 18:56:32.921300,0.0,0.0
2017-02-13 18:56:33.199100,0.0,0.0
2017-02-13 18:56:33.570500,0.0,0.0
2017-02-13 18:56:33.610600,0.0,0.0
2017-02-13 18:56:33.785300,0.0,0.0
2017-02-13 18:56:33.837600,0.0,0.0
2017-02-13 18:56:35.594700,0.0,0.0
2017-02-13 18:56:35.945900,0.0,0.0
2017-02-13 18:56:40.169000,0.0,0.0
2017-02-13 18:56:40.241400,0.0,0.0
2017-02-13 18:56:40.276000,0.0,0.0
2017-02-13 18:56:40.387600,0.0,0.0
2017-02-13 18:56:40.492300,0.0,0.0
2017-02-13 18:56:40.583400,0.0,0.0
2017-02-13 18:56:40.634400,0.0,0.0
2017-02-13 18:56:41.774300,0.0,0.0
2017-02-13 18:56:41.865500,0.0,0.0
2017-02-13 18:56:42.112000,0.0,0.0
2017-02-13 18:56:42.385500,0.0,0.0
2017-02-13 18:56:42.425600,0.0,0.0
2017-02-13 18:56:42.556800,0.0,0.0
2017-02-13 18:56:42.890300,0.0,0.0
2017-02-13 18:56:42.926300,0.0,0.0
2017-02-13 18:56:43.146200,0.0,0.0
2017-02-13 18:56:43.375200,0.0,0.0
2017-02-13 18:56:43.410800,0.0,0.0
2017-02-13 18:56:43.985500,0.0,0.0
2017-02-13 18:56:44.020600,0.0,0.0
2017-02-13 18:56:44.193600,0.0,0.0
2017-02-13 18:56:45.247500,0.0,0.0
2017-02-13 18:56:45.399300,0.0,0.0
2017-02-13 18:56:45.439400,0.0,0.0
2017-02-13 18:56:45.612900,0.0,0.0
2017-02-13 18:56:45.991400,0.0,0.0
2017-02-13 18:56:46.281400,0.0,0.0
2017-02-13 18:56:46.318700,0.0,0.0
2017-02-13 18:56:46.390600,0.0,0.0
2017-02-13 18:56:46.953000,0.0,0.0
2017-02-13 18:56:47.564600,0.0,0.0
2017-02-13 18:56:48.146300,0.0,0.0
2017-02-13 18:56:48.187100,0.0,0.0
2017-02-13 18:56:48.475700,0.0,0.0
2017-02-13 18:56:48.700700,0.0,0.0
2017-02-13 18:56:49.084100,0.0,0.0
2017-02-13 18:56:49.552700,0.0,0.0
2017-02-13 18:56:49.926500,0.0,0.0
2017-02-13 18:56:50.321600,0.0,0.0
2017-02-13 18:56:50.361000,0.0,0.0
2017-02-13 18:56:50.527000,0.0,0.0
2017-02-13 18:56:50.562300,0.0,0.0
2017-02-13 18:56:50.841500,0.0,0.0
2017-02-13 18:56:51.026900,0.0,0.0
2017-02-13 18:56:51.060300,0.0,0.0
2017-02-13 18:56:51.196200,0.0,0.0
2017-02-13 18:56:51.273600,0.0,0.0
2017-02-13 18:56:51.429400,0.0,0.0
2017-02-13 18:56:51.463300,0.0,0.0
2017-02-13 18:56:51.574900,0.0,0.0
2017-02-13 18:56:51.903300,0.0,0.0
2017-02-13 18:56:51.953000,0.0,0.0
2017-02-13 18:56:52.498600,0.0,0.0
2017-02-13 18:56:52.661600,0.0,0.0
2017-02-13 18:56:53.124500,0.0,0.0
2017-02-13 18:56:53.255000,0.0,0.0
2017-02-13 18:56:53.488200,0.0,0.0
2017-02-13 18:56:53.592600,0.0,0.0
2017-02-13 18:56:53.906900,0.0,0.0
2017-02-13 18:56:54.811100,0.0,0.0
2017-02-13 18:56:55.048400,0.0,0.0
2017-02-13 18:56:55.088900,0.0,0.0
2017-02-13 18:56:55.351300,0.0,0.0
2017-02-13 18:56:55.642100,0.0,0.0
2017-02-13 18:56:56.284500,0.0,0.0
2017-02-13 18:56:58.650100,0.0,0.0
2017-02-13 18:56:58.958800,0.0,0.0
2017-02-13 18:56:59.250300,0.0,0.0
2017-02-13 18:56:59.309700,0.0,0.0
2017-02-13 18:56:59.619000,0.0,0.0
2017-02-13 18:56:59.684900,0.0,0.0
2017-02-13 18:56:59.906000,0.0,0.0
2017-02-13 18:57:00.204000,0.0,0.0
2017-02-13 18:57:00.342200,0.0,0.0
2017-02-13 18:57:00.439100,0.0,0.0
2017-02-13 18:57:00.660600,0.0,0.0
2017-02-13 18:57:03.418600,0.0,0.0
2017-02-13 18:57:05.202100,0.0,0.0
2017-02-13 18:57:06.680000,0.0,0.0
2017-02-13 18:57:06.903900,0.0,0.0
2017-02-13 18:57:07.311900,0.0,0.0
2017-02-13 18:57:07.517900,0.0,0.0
2017-02-13 18:57:07.965600,0.0,0.0
2017-02-13 18:57:08.004800,0.0,0.0
2017-02-13 18:57:08.273700,0.0,0.0
2017-02-13 18:57:08.358000,0.0,0.0
2017-02-13 18:57:08.629600,0.0,0.0
2017-02-13 18:57:08.796100,0.0,0.0
2017-02-13 18:57:08.884500,0.0,0.0
2017-02-13 18:57:09.253600,0.0,0.0
2017-02-13 18:57:09.396300,0.0,0.0
2017-02-13 18:57:09.681000,0.0,0.0
2017-02-13 18:57:10.481900,0.0,0.0
2017-02-13 18:57:10.656400,0.0,0.0
2017-02-13 18:57:10.883500,0.0,0.0
2017-02-13 18:57:11.373800,0.0,0.0
2017-02-13 18:57:11.718500,0.0,0.0
2017-02-13 18:57:11.951000,0.0,0.0
2017-02-13 18:57:12.304400,0.0,0.0
2017-02-13 18:57:12.416700,0.0,0.0
2017-02-13 18:57:12.939800,0.0,0.0
2017-02-13 18:57:13.344100,0.0,0.0
2017-02-13 18:57:14.525100,0.0,0.0
2017-02-13 18:57:14.803800,0.0,0.0
2017-02-13 18:57:14.950800,0.0,0.0
2017-02-13 18:57:15.277600,0.0,0.0
2017-02-13 18:57:15.492600,0.0,0.0
2017-02-13 18:57:15.731700,0.0,0.0
2017-02-13 18:57:15.972700,0.0,0.0
2017-02-13 18:57:16.422700,0.0,0.0
2017-02-13 18:57:16.691800,0.0,0.0
2017-02-13 18:57:16.826800,0.0,0.0
2017-02-13 18:57:17.237800,0.0,0.0
2017-02-13 18:57:17.464600,0.0,0.0
2017-02-13 18:57:17.789200,0.0,0.0
2017-02-13 18:57:17.957800,0.0,0.0
2017-02-13 18:57:18.311800,0.0,0.0
2017-02-13 18:57:18.602000,0.0,0.0
2017-02-13 18:57:18.675600,0.0,0.0
2017-02-13 18:57:18.785800,0.0,0.0
2017-02-13 18:57:19.016300,0.0,0.0
2017-02-13 18:57:19.074300,0.0,0.0
2017-02-13 18:57:19.570200,0.0,0.0
2017-02-13 18:57:19.820700,0.0,0.0
2017-02-13 18:57:19.849900,0.0,0.0
2017-02-13 18:57:20.013500,0.0,0.0
2017-02-13 18:57:20.261600,0.0,0.0
2017-02-13 18:57:20.402400,0.0,0.0
2017-02-13 18:57:20.503000,0.0,0.0
2017-02-13 18:57:20.838200,0.0,0.0
2017-02-13 18:57:20.978800,0.0,0.0
2017-02-13 18:57:21.666800,0.0,0.0
2017-02-13 18:57:22.282400,0.0,0.0
2017-02-13 18:57:22.552300,0.0,0.0
2017-02-13 18:57:22.827700,0.0,0.0
2017-02-13 18:57:23.207800,0.0,0.0
2017-02-13 18:57:23.542500,0.0,0.0
2017-02-13 18:57:24.724300,0.0,0.0
2017-02-13 18:57:24.872200,0.0,0.0
2017-02-13 18:57:26.573300,0.0,0.0
2017-02-13 18:57:26.777600,0.0,0.0
2017-02-13 18:57:27.070600,0.0,0.0
2017-02-13 18:57:27.634400,0.0,0.0
2017-02-13 18:57:27.806100,0.0,0.0
2017-02-13 18:57:27.881600,0.0,0.0
2017-02-13 18:57:27.962600,0.0,0.0
2017-02-13 18:57:28.019400,0.0,0.0
2017-02-13 18:57:29.060100,0.0,0.0
2017-02-13 18:57:29.481900,0.0,0.0
2017-02-13 18:57:29.794000,0.0,0.0
2017-02-13 18:57:30.035300,0.0,0.0
2017-02-13 18:57:30.551300,0.0,0.0
2017-02-13 18:57:30.773200,0.0,0.0
2017-02-13 18:57:31.139400,0.0,0.0
2017-02-13 18:57:31.222600,0.0,0.0
2017-02-13 18:57:31.617300,0.0,0.0
2017-02-13 18:57:35.386600,0.0,0.0
2017-02-13 18:57:37.207100,0.0,0.0
2017-02-13 18:57:45.530400,0.0,0.0
2017-02-13 18:57:45.734200,0.0,0.0
2017-02-13 18:57:45.887000,0.0,0.0
2017-02-13 18:57:46.323700,0.0,0.0
2017-02-13 18:57:46.881300,0.0,0.0
2017-02-13 18:57:58.981700,0.0,0.0
2017-02-13 18:58:00.511700,0.0,0.0
2017-02-13 18:58:00.577800,0.0,0.0
2017-02-13 18:58:00.855800,0.0,0.0
2017-02-13 18:58:01.283100,0.0,0.0
2017-02-13 18:58:01.768900,0.0,0.0
2017-02-13 18:58:03.631100,0.0,0.0
2017-02-13 18:58:04.781700,0.0,0.0
2017-02-13 18:58:05.497100,0.0,0.0
2017-02-13 18:58:07.114200,0.0,0.0
2017-02-13 18:58:12.170400,0.0,0.0
2017-02-13 18:58:13.940700,0.0,0.0
2017-02-13 18:58:15.521800,0.0,0.0
2017-02-13 18:58:15.859100,0.0,0.0
2017-02-13 18:58:16.133900,0.0,0.0
2017-02-13 18:58:17.361000,0.0,0.0
2017-02-13 18:58:17.693100,0.0,0.0
2017-02-13 18:58:18.429200,0.0,0.0
2017-02-13 18:58:18.669200,0.0,0.0
2017-02-13 18:58:20.026900,0.0,0.0
2017-02-13 18:58:26.406700,0.0,0.0
2017-02-13 18:58:26.876600,0.0,0.0
2017-02-13 18:58:27.699700,0.0,0.0
2017-02-13 18:58:28.045600,0.0,0.0
2017-02-13 18:58:29.165500,0.0,0.0
2017-02-13 18:58:32.856600,0.0,0.0
2017-02-13 18:58:33.031800,0.0,0.0
2017-02-13 18:58:34.431400,0.0,0.0
2017-02-13 18:58:34.564100,0.0,0.0
2017-02-13 18:58:34.601600,0.0,0.0
2017-02-13 18:58:34.836800,0.0,0.0
2017-02-13 18:58:35.724900,0.0,0.0
2017-02-13 18:58:35.860000,0.0,0.0
2017-02-13 18:58:36.066600,0.0,0.0
2017-02-13 18:58:36.735800,0.0,0.0
2017-02-13 18:58:37.188800,0.0,0.0
2017-02-13 18:58:37.613400,0.0,0.0
2017-02-13 18:58:37.782100,0.0,0.0
2017-02-13 18:58:38.367700,0.0,0.0
2017-02-13 18:58:40.373700,0.0,0.0
2017-02-13 18:58:42.081100,0.0,0.0
2017-02-13 18:58:42.959000,0.0,0.0
2017-02-13 18:58:43.005700,0.0,0.0
2017-02-13 18:58:47.057000,0.0,0.0
2017-02-13 18:58:48.717900,0.0,0.0
2017-02-13 18:58:51.078800,0.0,0.0
2017-02-13 18:58:51.613300,0.0,0.0
2017-02-13 18:58:51.796200,0.0,0.0
2017-02-13 18:58:56.240000,0.0,0.0
2017-02-13 18:59:07.991000,0.0,0.0
2017-02-13 18:59:08.256800,0.0,0.0
2017-02-13 18:59:16.370100,0.0,0.0
2017-02-13 18:59:16.577800,0.0,0.0
2017-02-13 18:59:23.061000,0.0,0.0
2017-02-13 18:59:25.782700,0.0,0.0
2017-02-13 18:59:26.067000,0.0,0.0
2017-02-13 18:59:26.332000,0.0,0.0
2017-02-13 18:59:26.863900,0.0,0.0
2017-02-13 18:59:27.072300,0.0,0.0
2017-02-13 18:59:27.479200,0.0,0.0
2017-02-13 18:59:28.554900,0.0,0.0
2017-02-13 18:59:28.726900,0.0,0.0
2017-02-13 18:59:28.764200,0.0,0.0
2017-02-13 18:59:28.909500,0.0,0.0
2017-02-13 18:59:28.988800,0.0,0.0
2017-02-13 18:59:29.190600,0.0,0.0
2017-02-13 18:59:29.345500,0.0,0.0
2017-02-13 18:59:29.502800,0.0,0.0
2017-02-13 18:59:29.602300,0.0,0.0
2017-02-13 18:59:29.660300,0.0,0.0
2017-02-13 18:59:29.902500,0.0,0.0
2017-02-13 18:59:29.989100,0.0,0.0
2017-02-13 18:59:30.108300,0.0,0.0
2017-02-13 18:59:30.149700,0.0,0.0
2017-02-13 18:59:30.190800,0.0,0.0
2017-02-13 18:59:30.422000,0.0,0.0
2017-02-13 18:59:30.458300,0.0,0.0
2017-02-13 18:59:30.498900,0.0,0.0
2017-02-13 18:59:30.573700,0.0,0.0
2017-02-13 18:59:30.610400,0.0,0.0
2017-02-13 18:59:30.835700,0.0,0.0
2017-02-13 18:59:30.873500,0.0,0.0
2017-02-13 18:59:30.912900,0.0,0.0
2017-02-13 18:59:31.011500,0.0,0.0
2017-02-13 18:59:31.452600,0.0,0.0
2017-02-13 18:59:31.505500,0.0,0.0
2017-02-13 18:59:31.543900,0.0,0.0
2017-02-13 18:59:31.826900,0.0,0.0
2017-02-13 18:59:31.864300,0.0,0.0
2017-02-13 18:59:31.965300,0.0,0.0
2017-02-13 18:59:32.003600,0.0,0.0
2017-02-13 18:59:32.039400,0.0,0.0
2017-02-13 18:59:32.206100,0.0,0.0
2017-02-13 18:59:32.356100,0.0,0.0
2017-02-13 18:59:32.433300,0.0,0.0
2017-02-13 18:59:32.575900,0.0,0.0
2017-02-13 18:59:32.619700,0.0,0.0
2017-02-13 18:59:36.331300,0.0,0.0
2017-02-13 18:59:36.420800,0.0,0.0
2017-02-13 18:59:36.604800,0.0,0.0
2017-02-13 18:59:36.643400,0.0,0.0
2017-02-13 18:59:36.788400,0.0,0.0
2017-02-13 18:59:36.849400,0.0,0.0
2017-02-13 18:59:36.961700,0.0,0.0
2017-02-13 18:59:37.016400,0.0,0.0
2017-02-13 18:59:37.573300,0.0,0.0
2017-02-13 18:59:37.616600,0.0,0.0
2017-02-13 18:59:37.738900,0.0,0.0
2017-02-13 18:59:37.804500,0.0,0.0
2017-02-13 18:59:37.970100,0.0,0.0
2017-02-13 18:59:38.008300,0.0,0.0
2017-02-13 18:59:38.044100,0.0,0.0
2017-02-13 18:59:38.195800,0.0,0.0
2017-02-13 18:59:38.336100,0.0,0.0
2017-02-13 18:59:38.408000,0.0,0.0
2017-02-13 18:59:38.442500,0.0,0.0
2017-02-13 18:59:38.532500,0.0,0.0
2017-02-13 18:59:38.597900,0.0,0.0
2017-02-13 18:59:38.633600,0.0,0.0
2017-02-13 18:59:38.744100,0.0,0.0
2017-02-13 18:59:38.779200,0.0,0.0
2017-02-13 18:59:38.892200,0.0,0.0
2017-02-13 18:59:38.929500,0.0,0.0
2017-02-13 18:59:38.968200,0.0,0.0
2017-02-13 18:59:40.009700,0.0,0.0
2017-02-13 18:59:41.313200,0.0,0.0
2017-02-13 18:59:41.439100,0.0,0.0
2017-02-13 18:59:41.505900,0.0,0.0
2017-02-13 18:59:41.543800,0.0,0.0
2017-02-13 18:59:41.675900,0.0,0.0
2017-02-13 18:59:41.714400,0.0,0.0
2017-02-13 18:59:41.750900,0.0,0.0
2017-02-13 18:59:41.934500,0.0,0.0
2017-02-13 18:59:41.973900,0.0,0.0
2017-02-13 18:59:42.014000,0.0,0.0
2017-02-13 18:59:43.147900,0.0,0.0
2017-02-13 18:59:43.448700,0.0,0.0
2017-02-13 18:59:43.825400,0.0,0.0
2017-02-13 18:59:43.865300,0.0,0.0
2017-02-13 18:59:44.006900,0.0,0.0
2017-02-13 18:59:44.044700,0.0,0.0
2017-02-13 18:59:44.082400,0.0,0.0
2017-02-13 18:59:44.354000,0.0,0.0
2017-02-13 18:59:44.413400,0.0,0.0
2017-02-13 18:59:44.476000,0.0,0.0
2017-02-13 18:59:44.513900,0.0,0.0
2017-02-13 18:59:44.649100,0.0,0.0
2017-02-13 18:59:44.815100,0.0,0.0
2017-02-13 18:59:44.855100,0.0,0.0
2017-02-13 18:59:44.956000,0.0,0.0
2017-02-13 18:59:47.286800,0.0,0.0
2017-02-13 18:59:47.559000,0.0,0.0
2017-02-13 18:59:47.772200,0.0,0.0
2017-02-13 18:59:47.969100,0.0,0.0
2017-02-13 18:59:48.006600,0.0,0.0
2017-02-13 18:59:48.047600,0.0,0.0
2017-02-13 18:59:48.087100,0.0,0.0
2017-02-13 18:59:48.220100,0.0,0.0
2017-02-13 18:59:48.468200,0.0,0.0
2017-02-13 18:59:48.786700,0.0,0.0
2017-02-13 18:59:48.840400,0.0,0.0
2017-02-13 18:59:49.025400,0.0,0.0
2017-02-13 18:59:49.093700,0.0,0.0
2017-02-13 18:59:49.207400,0.0,0.0
2017-02-13 18:59:49.279900,0.0,0.0
2017-02-13 18:59:51.583700,0.0,0.0
2017-02-13 18:59:52.979200,0.0,0.0
2017-02-13 18:59:57.752100,0.0,0.0
2017-02-13 18:59:59.057800,0.0,0.0
2017-02-13 19:00:01.850300,0.0,0.0
2017-02-13 19:00:01.945800,0.0,0.0
2017-02-13 19:00:02.061600,0.0,0.0
2017-02-13 19:00:02.250100,0.0,0.0
2017-02-13 19:00:02.377000,0.0,0.0
2017-02-13 19:00:02.436200,0.0,0.0
2017-02-13 19:00:02.604000,0.0,0.0
2017-02-13 19:00:02.647800,0.0,0.0
2017-02-13 19:00:02.720200,0.0,0.0
2017-02-13 19:00:02.761100,0.0,0.0
2017-02-13 19:00:02.805700,0.0,0.0
2017-02-13 19:00:02.848000,0.0,0.0
2017-02-13 19:00:03.924000,0.0,0.0
2017-02-13 19:00:03.966100,0.0,0.0
2017-02-13 19:00:04.114400,0.0,0.0
2017-02-13 19:00:04.193200,0.0,0.0
2017-02-13 19:00:04.229700,0.0,0.0
2017-02-13 19:00:04.307000,0.0,0.0
2017-02-13 19:00:04.349100,0.0,0.0
2017-02-13 19:00:04.409100,0.0,0.0
2017-02-13 19:00:04.583000,0.0,0.0
2017-02-13 19:00:04.855300,0.0,0.0
2017-02-13 19:00:04.895400,0.0,0.0
2017-02-13 19:00:05.113500,0.0,0.0
2017-02-13 19:00:05.261500,0.0,0.0
2017-02-13 19:00:05.359300,0.0,0.0
2017-02-13 19:00:05.404400,0.0,0.0
2017-02-13 19:00:05.439000,0.0,0.0
2017-02-13 19:00:05.479100,0.0,0.0
2017-02-13 19:00:05.594800,0.0,0.0
2017-02-13 19:00:05.630700,0.0,0.0
2017-02-13 19:00:05.671900,0.0,0.0
2017-02-13 19:00:05.777600,0.0,0.0
2017-02-13 19:00:05.818600,0.0,0.0
2017-02-13 19:00:05.859600,0.0,0.0
2017-02-13 19:00:05.929600,0.0,0.0
2017-02-13 19:00:05.985100,0.0,0.0
2017-02-13 19:00:06.192500,0.0,0.0
2017-02-13 19:00:06.233300,0.0,0.0
2017-02-13 19:00:06.302900,0.0,0.0
2017-02-13 19:00:06.369900,0.0,0.0
2017-02-13 19:00:06.439700,0.0,0.0
2017-02-13 19:00:06.633200,0.0,0.0
2017-02-13 19:00:06.782400,0.0,0.0
2017-02-13 19:00:06.823300,0.0,0.0
2017-02-13 19:00:06.860400,0.0,0.0
2017-02-13 19:00:06.958500,0.0,0.0
2017-02-13 19:00:07.639100,0.0,0.0
2017-02-13 19:00:08.350000,0.0,0.0
2017-02-13 19:00:09.179500,0.0,0.0
2017-02-13 19:00:12.353000,0.0,0.0
2017-02-13 19:00:12.404800,0.0,0.0
2017-02-13 19:00:12.443700,0.0,0.0
2017-02-13 19:00:12.478800,0.0,0.0
2017-02-13 19:00:12.718200,0.0,0.0
2017-02-13 19:00:12.795200,0.0,0.0
2017-02-13 19:00:13.820600,0.0,0.0
2017-02-13 19:00:14.280500,0.0,0.0
2017-02-13 19:00:14.321000,0.0,0.0
2017-02-13 19:00:15.830100,0.0,0.0
2017-02-13 19:00:17.138800,0.0,0.0
2017-02-13 19:00:17.180100,0.0,0.0
2017-02-13 19:00:17.224500,0.0,0.0
2017-02-13 19:00:17.397000,0.0,0.0
2017-02-13 19:00:17.660200,0.0,0.0
2017-02-13 19:00:17.732600,0.0,0.0
2017-02-13 19:00:17.944900,0.0,0.0
2017-02-13 19:00:18.100600,0.0,0.0
2017-02-13 19:00:19.390600,0.0,0.0
2017-02-13 19:00:19.436100,0.0,0.0
2017-02-13 19:00:19.607100,0.0,0.0
2017-02-13 19:00:19.648900,0.0,0.0
2017-02-13 19:00:19.812800,0.0,0.0
2017-02-13 19:00:19.850200,0.0,0.0
2017-02-13 19:00:20.041400,0.0,0.0
2017-02-13 19:00:20.350300,0.0,0.0
2017-02-13 19:00:20.403500,0.0,0.0
2017-02-13 19:00:20.516200,0.0,0.0
2017-02-13 19:00:20.551500,0.0,0.0
2017-02-13 19:00:21.548600,0.0,0.0
2017-02-13 19:00:21.941300,0.0,0.0
2017-02-13 19:00:21.989300,0.0,0.0
2017-02-13 19:00:22.851900,0.0,0.0
2017-02-13 19:00:23.532700,0.0,0.0
2017-02-13 19:00:23.700500,0.0,0.0
2017-02-13 19:00:23.746500,0.0,0.0
2017-02-13 19:00:24.069600,0.0,0.0
2017-02-13 19:00:24.215400,0.0,0.0
2017-02-13 19:00:24.267100,0.0,0.0
2017-02-13 19:00:24.389600,0.0,0.0
2017-02-13 19:00:24.432500,0.0,0.0
2017-02-13 19:00:24.598800,0.0,0.0
2017-02-13 19:00:24.639500,0.0,0.0
2017-02-13 19:00:24.677900,0.0,0.0
2017-02-13 19:00:24.830400,0.0,0.0
2017-02-13 19:00:24.868000,0.0,0.0
2017-02-13 19:00:25.186400,0.0,0.0
2017-02-13 19:00:25.266600,0.0,0.0
2017-02-13 19:00:25.460400,0.0,0.0
2017-02-13 19:00:25.602900,0.0,0.0
2017-02-13 19:00:25.640300,0.0,0.0
2017-02-13 19:00:25.758300,0.0,0.0
2017-02-13 19:00:25.792700,0.0,0.0
